Date,Weight,Nutrition,Exercise,Sleep,Hygiene,Food,source_file,source_sheet
,,Cod Liver Oil,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Health.xlsx,Health
,,90 Almonds,40 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Health.xlsx,Health
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Health.xlsx,Health
2025-07-25,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Wealth.xlsx,Expenditure
2025-07-05,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Happiness.xlsx,Sex
2025-07-06,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Happiness.xlsx,Sex
2025-07-05,135,2 Black Coffee,60 Bicep Curls,06:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,2 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,7 up zero,100 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Vitamin Water,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,10L water,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Cod Liver Oil,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,50 Pumpkin seeds,12300 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,30 Almonds,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Spinach,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Rice with pepper chicken,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
2025-07-06,135,Black Coffee,60 Bicep Curls,06:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,8L water,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,50 Pumpkin seeds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,20 Almonds,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Spinach,10000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Club Tropical,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Vitamin Water,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
2025-07-07,132.6,Black Coffee,100 Bicep Curls,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Electrolyte Drink,100 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Cod Liver Oil,100 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,50 Pumpkin seeds,20 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,20 Almonds,80 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Spinach,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
,,Chicken Gravy,12600 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Health.xlsx,Health
2025-07-05,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Video Game\Relationship.xlsx,Relationship
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Eve Online.xlsx,Eve Online
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Eve Online.xlsx,Eve Online
2025-07-24,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Hobby.xlsx,Mobile Gaming
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\yugana yogi\Hobby\Honkai Star Rail.xlsx,Resource
2025-07-01,135.2,8L water,100 Bicep Curls,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\WAR\Q3FY25\Health\Health.xlsx,Routine
,,2 Black Coffee,100 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\WAR\Q3FY25\Health\Health.xlsx,Routine
,,2 Electrolyte Drink,100 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\WAR\Q3FY25\Health\Health.xlsx,Routine
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\WAR\Q3FY25\Health\Health.xlsx,Routine
,,50 Pumpkin seeds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\WAR\Q3FY25\Health\Health.xlsx,Routine
,,20 Almonds,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\WAR\Q3FY25\Health\Health.xlsx,Routine
,,Baby leaves,14400 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\WAR\Q3FY25\Health\Health.xlsx,Routine
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\WAR\Q3FY25\Health\Health.xlsx,Routine
2025-07-21,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\thts the thing\Hobby\Hobby.xlsx,Movie
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\thts the thing\Hobby\Hobby.xlsx,Movie
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\thts the thing\Hobby\Hobby.xlsx,Movie
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\thts the thing\Hobby\Hobby.xlsx,Movie
2025-07-12,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\THE SECRET\Hobby\Hobby.xlsx,Movie
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Hobby\Eve Online.xlsx,Resource
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Hobby\Eve Online.xlsx,Resource
2025-07-25,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Hobby\Hobby.xlsx,Manga
2025-07-26,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\The fall\Hobby\Hobby.xlsx,Manga
2025-07-20,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\snow white\Hobby\Hobby.xlsx,Movie
2025-07-23,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\nu\Hobby\Hobby.xlsx,Mobile Gaming
2025-07-09,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Hobby\Hobby.xlsx,Movie
2025-07-10,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Hobby\Hobby.xlsx,Movie
2025-07-10,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ENUF IS ENUF\Hobby\Hobby.xlsx,Movie
2025-07-21,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\CRY OF FALL\Hobby\Hobby.xlsx,Comic
2025-07-13,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Hobby\Entertainment.xlsx,Comic
2025-07-13,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Hobby\Hobby.xlsx,Comics
2025-07-13,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Hobby\Hobby.xlsx,Comics
2025-07-13,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Hobby\Hobby.xlsx,Comics
2025-07-13,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Hobby\Sex.xlsx,Sex
2025-07-20,132,8L water,100 Bicep Curls,,Brush,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Health\Health.xlsx,Health
,,Black Coffee,100 Shoulder Press,,Bath,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Health\Health.xlsx,Health
,,Green Tea,60 Single Arm Row,,Vaccum room,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Health\Health.xlsx,Health
,,2 Electrolyte Drink,60 Lateral Raises,,Vaccum stairs,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Health\Health.xlsx,Health
,,Cod Liver Oil,60 Kettle Twists,,Vaccum washroom,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Health\Health.xlsx,Health
,,40 Pumpkin seeds,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Health\Health.xlsx,Health
,,100 Cashew Nuts,11700 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Health\Health.xlsx,Health
,,20 Almonds,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Health\Health.xlsx,Health
,,Bistro Salad,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Health\Health.xlsx,Health
,,Aloo Paratha,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Health\Health.xlsx,Health
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Health\Health.xlsx,Health
2025-07-20,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Hobby\Hobby.xlsx,Anime
2025-07-20,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\20th june\Wealth\Wealth.xlsx,Expenditure
2025-11-24,128.2,3 Electrolyte Drink,60 Bicep Curls,10:00:00,,,C:\Users\anbal\Downloads\PROMISE\Health\Health.xlsx,Health
,,2 Black Coffee,60 Shoulder Press,,,,C:\Users\anbal\Downloads\PROMISE\Health\Health.xlsx,Health
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\PROMISE\Health\Health.xlsx,Health
,,Skyr,60 Single Arm Row,,,,C:\Users\anbal\Downloads\PROMISE\Health\Health.xlsx,Health
,,Chicken Gravy,60 Kettle Twists,,,,C:\Users\anbal\Downloads\PROMISE\Health\Health.xlsx,Health
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\PROMISE\Health\Health.xlsx,Health
,,Chicken Gravy,4468 steps,,,,C:\Users\anbal\Downloads\PROMISE\Health\Health.xlsx,Health
,,40 Almonds,,,,,C:\Users\anbal\Downloads\PROMISE\Health\Health.xlsx,Health
,,20 Pumpkin seeds,,,,,C:\Users\anbal\Downloads\PROMISE\Health\Health.xlsx,Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
,,,,,,,C:\Users\anbal\Downloads\PROMISE\Mental Health\Mental Health.xlsx,Mental Health
2025-11-24,,,,,,,C:\Users\anbal\Downloads\PROMISE\Relationship\Relationship.xlsx,Relationship
2025-12-06,,,,,,,C:\Users\anbal\Downloads\predictiveee\Dopamine\Dopamine.xlsx,Dopamine
,,,,,,,C:\Users\anbal\Downloads\predictiveee\Health\Health.xlsx,Health
,,,,,,,C:\Users\anbal\Downloads\predictiveee\Health\Health.xlsx,Health
2025-10-03,,,,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Career\Career.xlsx,Study
2025-10-03,129.6,3 Electrolyte Drink,60 Bicep Curls,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Health\Health.xlsx,Health
,,2 Black Coffee,60 Shoulder Press,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Health\Health.xlsx,Health
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Health\Health.xlsx,Health
,,40 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Health\Health.xlsx,Health
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Health\Health.xlsx,Health
,,Chicken Wings,60 Kettle Swings,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Health\Health.xlsx,Health
,,,10600 steps,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Health\Health.xlsx,Health
2025-10-03,,,,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Relationship\Relationship.xlsx,Relationship
2025-10-03,,,,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Relationship\Relationship.xlsx,Relationship
2025-01-03,,,,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\NEVER AGAIN\Wealth\Wealth.xlsx,Expenditure
2025-08-01,,,,,,,C:\Users\anbal\Downloads\NAVY HERON\Hobby\Hobby.xlsx,Mobile Gaming
2025-07-14,,,,,,,C:\Users\anbal\Downloads\munki\Hobby\Hobby.xlsx,Movie
,,,,,,,C:\Users\anbal\Downloads\munki\Hobby\Hobby.xlsx,Movie
,,,,,,,C:\Users\anbal\Downloads\munki\Hobby\Hobby.xlsx,Movie
,,,,,,,C:\Users\anbal\Downloads\munki\Hobby\Hobby.xlsx,Movie
,,,,,,,C:\Users\anbal\Downloads\munki\Hobby\Hobby.xlsx,Movie
,,,,,,,C:\Users\anbal\Downloads\munki\Hobby\Hobby.xlsx,Movie
2025-11-13,,Spinach,60 Bicep Curls,,,,C:\Users\anbal\Downloads\movie launch\Health\Health.xlsx,Health
,,Electrolyte Drink,60 Shoulder Press,,,,C:\Users\anbal\Downloads\movie launch\Health\Health.xlsx,Health
,,Rice with Chicken Gravy,60 Lateral Raises,,,,C:\Users\anbal\Downloads\movie launch\Health\Health.xlsx,Health
,,,20 Single Arm Row,,,,C:\Users\anbal\Downloads\movie launch\Health\Health.xlsx,Health
2025-11-13,,,,,,,C:\Users\anbal\Downloads\movie launch\Health\Mental Health.xlsx,Addiction
,,,,,,,C:\Users\anbal\Downloads\movie launch\Health\Mental Health.xlsx,Addiction
2025-09-10,128.2,2 Electrolyte Drink,60 Bicep Curls,,,,C:\Users\anbal\Downloads\Momento Mori\Health\Health.xlsx,Health
,,Cod Liver Oil,60 Shoulder Press,,,,C:\Users\anbal\Downloads\Momento Mori\Health\Health.xlsx,Health
,,Black Coffee,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Momento Mori\Health\Health.xlsx,Health
,,Fanta Zero,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Momento Mori\Health\Health.xlsx,Health
,,2 Chicken Wrap,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Momento Mori\Health\Health.xlsx,Health
,,Protein Bar,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Momento Mori\Health\Health.xlsx,Health
,,,12300 steps,,,,C:\Users\anbal\Downloads\Momento Mori\Health\Health.xlsx,Health
2025-10-30,129.8,Electrolyte Drink,,11:00:00,,,C:\Users\anbal\Downloads\MASTERCALLS NI FAILURE\Health\Health.xlsx,Health
,,Black Coffee,,,,,C:\Users\anbal\Downloads\MASTERCALLS NI FAILURE\Health\Health.xlsx,Health
,,Cod Liver Oil,,,,,C:\Users\anbal\Downloads\MASTERCALLS NI FAILURE\Health\Health.xlsx,Health
,,,,,,,C:\Users\anbal\Downloads\MASTERCALLS NI FAILURE\Health\Health.xlsx,Health
,,,,,,,C:\Users\anbal\Downloads\MASTERCALLS NI FAILURE\Health\Health.xlsx,Health
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
,,,,,,,C:\Users\anbal\Downloads\LOSER\Hobby\Eve Online.xlsx,Progression
2025-11-19,,Electrolyte Drink,,,,,C:\Users\anbal\Downloads\LAST FAILURE\Health\Health.xlsx,Health
,,Cod Liver Oil,,,,,C:\Users\anbal\Downloads\LAST FAILURE\Health\Health.xlsx,Health
2025-11-19,,,,,,,C:\Users\anbal\Downloads\LAST FAILURE\Mental Health\Mental Health.xlsx,Sex
2025-07-14,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic
2025-08-30,130.6,Electrolyte Drink,100 Bicep Curls,09:00:00,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health
,,Cod Liver Oil,100 Shoulder Press,,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health
,,Black Coffee,60 Single Arm Row,,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health
,,Spinach,60 Lateral Raises,,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health
,,50 Almonds,100 Kettle Twists,,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health
,,Chicken Achar Gohst,40 Kettle Swings,,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health
2025-08-29,,,,,,,C:\Users\anbal\Downloads\finetune\Hobby\Hobby.xlsx,PC Gaming
2025-08-30,,,,,,,C:\Users\anbal\Downloads\finetune\Relationship\Relationship.xlsx,Relationship
2025-08-30,,,,,,,C:\Users\anbal\Downloads\finetune\Relationship\Relationship.xlsx,Relationship
2025-08-30,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure
2025-08-02,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Hobby.xlsx,PC Gaming
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail
